region_code,region_name,year,hiv_total,hiv_h,hiv_f,hiv_m,hep_b_total,hep_c_total,hep_b_m,hep_b_f,following,loss_of_follow,new_users,population,pct_new_users,pct_following,health_expend,cash_transfer_expend,gdpp,pop20_24,covid_per_capita,state_code
130002,São Gabriel da Cachoeira,2019,3,0,2,1,47.0,1.0,29.0,18.0,0.0,0.0,0.0,94512.0,0.0,0.0,445.42695033434916,401.8484624174707,7.488874534450652,10.266943774335534,0.0,13
130002,São Gabriel da Cachoeira,2020,3,0,2,1,13.0,0.0,7.0,6.0,0.0,0.0,0.0,94512.0,0.0,0.0,660.9743666412731,140.8159204122228,7.456899123920773,10.276403737091586,0.1101447435246318,13
130002,São Gabriel da Cachoeira,2021,3,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94512.0,0.0,0.0,657.1266538640596,239.05848199170475,,10.162040904858642,0.16707931267987133,13
130002,São Gabriel da Cachoeira,2022,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94512.0,0.0,0.0,,,,,0.20049517521584562,13
130003,Coari,2013,11,0,6,5,52.0,1.0,21.0,31.0,0.0,0.0,0.0,149560.0,0.0,0.0,513.4007170366408,450.7108781759829,56.42958545065526,10.29848555763573,0.0,13
130003,Coari,2014,13,1,5,8,66.0,0.0,31.0,35.0,0.0,0.0,0.0,149560.0,0.0,0.0,568.7719671035037,480.51444269858257,39.42547452527414,10.32743614602835,0.0,13
130003,Coari,2015,10,0,2,8,43.0,12.0,19.0,24.0,0.0,0.0,0.0,149560.0,0.0,0.0,481.3633790451992,457.47706993848624,29.345404519925115,10.375571342604974,0.0,13
130003,Coari,2016,12,0,5,7,35.0,6.0,17.0,18.0,0.0,0.0,0.0,149560.0,0.0,0.0,540.7024481813319,488.454342136935,17.31299812784167,10.340283230810376,0.0,13
130003,Coari,2017,12,2,4,8,51.0,14.0,22.0,29.0,0.0,0.0,0.0,149560.0,0.0,0.0,463.31491775875907,514.0465309574753,16.442744450387806,10.346218574485158,0.0,13
130003,Coari,2018,11,0,5,6,45.0,15.0,28.0,17.0,0.0,0.0,0.0,149560.0,0.0,0.0,599.615017852367,513.2463377239905,21.181985223321742,10.332756017651779,0.0,13
130003,Coari,2019,9,1,2,7,67.0,12.0,37.0,30.0,0.0,0.0,0.0,149560.0,0.0,0.0,686.7710310912008,480.23878436747793,21.74909641615405,10.27111901577962,0.0,13
130003,Coari,2020,10,0,4,6,22.0,2.0,13.0,9.0,0.0,0.0,0.0,149560.0,0.0,0.0,809.4205750869216,134.99628630649906,18.13801250334314,10.128083311045735,0.07475929392885798,13
130003,Coari,2021,18,1,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149560.0,0.0,0.0,816.2204509227067,226.665092471249,,10.003555763573146,0.11066461620754213,13
130003,Coari,2022,4,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149560.0,0.0,0.0,,,,,0.13279753944905057,13
130004,Manacapuru,2013,21,0,11,10,37.0,3.0,16.0,21.0,0.0,0.0,0.0,138738.0,0.0,0.0,327.18152481656074,418.26024852599863,17.506942582421544,9.552919892170852,0.0,13
130004,Manacapuru,2014,27,1,13,14,52.0,0.0,25.0,27.0,0.0,0.0,0.0,138738.0,0.0,0.0,360.0510647407343,446.57338890570713,16.78181111159163,9.627809468206257,0.0,13
130004,Manacapuru,2015,18,0,8,10,18.0,6.0,7.0,11.0,0.0,0.0,0.0,138738.0,0.0,0.0,408.6172673672678,414.16576821058396,16.871357162421255,9.731787037437472,0.0,13
130004,Manacapuru,2016,9,0,4,5,8.0,6.0,4.0,4.0,0.0,0.0,0.0,138738.0,0.0,0.0,321.48808502356957,421.73404770142287,14.80032456861134,9.739313814528105,0.0,13
130004,Manacapuru,2017,12,2,3,9,29.0,5.0,10.0,19.0,0.0,0.0,0.0,138738.0,0.0,0.0,370.28119577909445,489.8845916043189,15.944791405382809,9.789452349031988,0.0,13
130004,Manacapuru,2018,16,0,6,10,9.0,6.0,2.0,7.0,0.0,0.0,0.0,138738.0,0.0,0.0,424.0514784702101,569.7333118539983,14.485469950554283,9.830500655912584,0.0,13
130004,Manacapuru,2019,29,3,8,21,39.0,6.0,21.0,18.0,0.0,0.0,0.0,138738.0,0.0,0.0,558.8702475169024,547.6835261428015,14.66884458475688,9.812343409880494,0.0,13
130004,Manacapuru,2020,19,5,10,9,27.0,5.0,9.0,18.0,0.0,0.0,0.0,138738.0,0.0,0.0,687.0081439836238,156.50114748662946,13.15251827185054,9.722362150240022,0.05312171142729461,13
130004,Manacapuru,2021,25,3,9,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138738.0,0.0,0.0,978.9135703268032,253.66398081275497,,9.532526488777409,0.10681284147097407,13
130004,Manacapuru,2022,11,1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138738.0,0.0,0.0,,,,,0.12817540976516886,13
130005,Tefé,2013,27,3,13,14,95.0,0.0,43.0,52.0,0.0,0.0,0.0,192463.0,0.0,0.0,382.40719094059637,526.4413541823624,11.801155546780421,9.595164992751853,0.0,13
130005,Tefé,2014,26,1,10,16,175.0,0.0,80.0,95.0,0.0,0.0,0.0,192463.0,0.0,0.0,377.20219626629535,566.2867528823722,13.019297942981249,9.638736952037535,0.0,13
130005,Tefé,2015,19,2,9,10,120.0,13.0,62.0,58.0,0.0,0.0,0.0,192463.0,0.0,0.0,374.46858185729207,551.4585565537272,12.52783106363301,9.706063866821156,0.0,13
130005,Tefé,2016,8,0,4,4,58.0,1.0,31.0,27.0,0.0,0.0,0.0,192463.0,0.0,0.0,421.44871138868245,596.4843456664398,12.074499358318223,9.723669380608218,0.0,13
130005,Tefé,2017,10,0,2,8,71.0,5.0,34.0,37.0,0.0,0.0,0.0,192463.0,0.0,0.0,493.61674716698786,661.4968920259998,12.937247522900504,9.771754986672763,0.0,13
130005,Tefé,2018,19,1,4,15,108.0,4.0,60.0,48.0,0.0,0.0,0.0,192463.0,0.0,0.0,652.1237519419317,711.2555908408372,13.83299465351782,9.820267947605513,0.0,13
130005,Tefé,2019,26,1,10,16,107.0,4.0,58.0,49.0,0.0,0.0,0.0,192463.0,0.0,0.0,689.7112164416018,710.1773518026841,14.446753246078465,9.810785917293193,0.0,13
130005,Tefé,2020,16,2,4,12,26.0,2.0,12.0,14.0,0.0,0.0,0.0,192463.0,0.0,0.0,1043.65977455407,240.40765783553204,13.74710089731533,9.724022175690912,0.08033751941931697,13
130005,Tefé,2021,11,1,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192463.0,0.0,0.0,1235.122433818448,420.4337147399759,,9.688535926385851,0.16581368886487272,13
130005,Tefé,2022,22,4,9,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192463.0,0.0,0.0,,,,,0.19897642663784723,13
130006,Tabatinga,2013,67,7,21,46,231.0,0.0,126.0,105.0,0.0,0.0,0.0,211719.0,0.0,0.0,273.1555469277675,482.5563821858218,8.527709086099973,9.908967452141754,0.0,13
130006,Tabatinga,2014,39,2,14,25,63.0,1.0,29.0,34.0,0.0,0.0,0.0,211719.0,0.0,0.0,313.2353414667555,531.0131131830399,8.807885026851627,9.960379418002164,0.0,13
130006,Tabatinga,2015,11,1,4,7,37.0,3.0,18.0,19.0,0.0,0.0,0.0,211719.0,0.0,0.0,299.77048181788126,497.03127140218874,8.193378912615307,10.037389369872331,0.0,13
130006,Tabatinga,2016,9,0,4,5,19.0,2.0,11.0,8.0,0.0,0.0,0.0,211719.0,0.0,0.0,352.1455186010859,493.0014557030781,8.13838748529891,9.976132373570628,0.0,13
130006,Tabatinga,2017,16,1,4,12,13.0,2.0,7.0,6.0,0.0,0.0,0.0,211719.0,0.0,0.0,329.8886986052267,511.68352906446756,8.164990624365315,9.951853683420007,0.0,13
130006,Tabatinga,2018,15,1,5,10,37.0,2.0,20.0,17.0,0.0,0.0,0.0,211719.0,0.0,0.0,413.81621224358696,507.2641671744152,8.425445189142213,9.924545647768976,0.0,13
130006,Tabatinga,2019,37,4,10,27,61.0,6.0,33.0,28.0,0.0,0.0,0.0,211719.0,0.0,0.0,464.16754547300906,468.7175467482843,8.781485601197813,9.846938300294257,0.0,13
130006,Tabatinga,2020,34,1,11,23,56.0,4.0,35.0,21.0,0.0,0.0,0.0,211719.0,0.0,0.0,707.0272237730198,143.5737121373141,8.7293676524072,9.69079865293148,0.05081735696843458,13
130006,Tabatinga,2021,33,0,4,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211719.0,0.0,0.0,743.3762358597953,245.57249306864284,,9.635624908487193,0.09579206400937092,13
130006,Tabatinga,2022,10,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211719.0,0.0,0.0,,,,,0.1149504768112451,13
130007,Eirunepé,2013,2,0,1,1,29.0,0.0,9.0,20.0,0.0,0.0,0.0,105429.0,0.0,0.0,280.00928349884754,554.410900416394,11.099409270694023,9.46042066224663,0.0,13
130007,Eirunepé,2014,1,0,0,1,72.0,0.0,42.0,30.0,0.0,0.0,0.0,105429.0,0.0,0.0,310.2002839825854,622.6526338104316,11.043781217691528,9.468501645657268,0.0,13
130007,Eirunepé,2015,1,0,0,1,22.0,3.0,11.0,11.0,0.0,0.0,0.0,105429.0,0.0,0.0,306.2952506426126,597.3555038936156,10.638968689829172,9.50803554999099,0.0,13
130007,Eirunepé,2016,1,0,1,0,20.0,1.0,7.0,13.0,0.0,0.0,0.0,105429.0,0.0,0.0,320.1622475789394,618.796174392245,9.971768773297669,9.516368646197916,0.0,13
130007,Eirunepé,2017,0,0,0,0,28.0,0.0,17.0,11.0,0.0,0.0,0.0,105429.0,0.0,0.0,341.2717645050223,652.5603059879161,10.245119559134585,9.558722742319476,0.0,13
130007,Eirunepé,2018,4,0,1,3,37.0,2.0,14.0,23.0,0.0,0.0,0.0,105429.0,0.0,0.0,505.48473693196377,677.8975590207627,10.855445939921655,9.595770803099716,0.0,13
130007,Eirunepé,2019,3,0,2,1,83.0,0.0,42.0,41.0,0.0,0.0,0.0,105429.0,0.0,0.0,607.037097383073,658.2882435572755,10.367951796943915,9.580302573295771,0.0,13
130007,Eirunepé,2020,3,0,2,1,39.0,2.0,16.0,23.0,0.0,0.0,0.0,105429.0,0.0,0.0,808.4982602509746,226.82316155896387,10.248066566125072,9.484661241214466,0.0766771950791528,13
130007,Eirunepé,2021,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105429.0,0.0,0.0,883.5702210018117,386.2398010983695,,9.38164774397936,0.14323383509281126,13
130007,Eirunepé,2022,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105429.0,0.0,0.0,,,,,0.17188060211137351,13
130008,Lábrea,2013,4,1,1,3,94.0,2.0,35.0,59.0,0.0,0.0,0.0,130750.0,0.0,0.0,316.11228527724666,514.2811279541108,11.620647342256213,9.588069292543022,0.0,13
130008,Lábrea,2014,7,2,2,5,99.0,2.0,45.0,54.0,0.0,0.0,0.0,130750.0,0.0,0.0,373.39693124282985,543.3563544168259,11.764402676864245,9.614169789674952,0.0,13
130008,Lábrea,2015,7,0,4,3,34.0,4.0,21.0,13.0,0.0,0.0,0.0,130750.0,0.0,0.0,433.5662548374761,514.9609118164436,11.280039770554493,9.673459808795412,0.0,13
130008,Lábrea,2016,5,0,2,3,21.0,1.0,11.0,10.0,0.0,0.0,0.0,130750.0,0.0,0.0,347.90525323135756,542.1407708604206,11.544133078393882,9.653488413001913,0.0,13
130008,Lábrea,2017,3,1,1,2,30.0,2.0,16.0,14.0,0.0,0.0,0.0,130750.0,0.0,0.0,367.01027158699804,586.19898791587,13.007693154875716,9.672345927342256,0.0,13
130008,Lábrea,2018,4,0,3,1,25.0,3.0,12.0,13.0,0.0,0.0,0.0,130750.0,0.0,0.0,538.6164388527724,608.0964477246654,12.043365124282984,9.677346462715105,0.0,13
130008,Lábrea,2019,4,0,2,2,41.0,3.0,27.0,14.0,0.0,0.0,0.0,130750.0,0.0,0.0,595.2745794263863,589.9155614531549,11.426426768642449,9.634615755258126,0.0,13
130008,Lábrea,2020,1,0,0,1,14.0,2.0,8.0,6.0,0.0,0.0,0.0,130750.0,0.0,0.0,643.4649550286807,194.01250240917784,11.653276022944551,9.512594110898661,0.0731472275334608,13
130008,Lábrea,2021,4,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130750.0,0.0,0.0,635.3539210707457,334.18477361376677,,9.38278363288719,0.12205736137667304,13
130008,Lábrea,2022,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130750.0,0.0,0.0,,,,,0.14646883365200764,13
130009,Manicoré,2013,15,2,7,8,5.0,2.0,2.0,3.0,0.0,0.0,0.0,151993.0,0.0,0.0,256.07538597172237,358.28640450547067,11.346510036646425,9.942019237728054,0.0,13
130009,Manicoré,2014,23,1,12,11,25.0,1.0,14.0,11.0,0.0,0.0,0.0,151993.0,0.0,0.0,370.7184965755002,395.8548908831327,11.84953774186969,10.057478502299446,0.0,13
130009,Manicoré,2015,20,1,8,12,9.0,5.0,5.0,4.0,0.0,0.0,0.0,151993.0,0.0,0.0,401.9349419381155,372.9231906732547,11.511356838801788,10.193785832242275,0.0,13
130009,Manicoré,2016,19,3,4,15,7.0,3.0,6.0,1.0,0.0,0.0,0.0,151993.0,0.0,0.0,357.194418624542,366.32024126111065,10.570876421940484,10.222023645825795,0.0,13
130009,Manicoré,2017,12,0,3,9,16.0,4.0,11.0,5.0,0.0,0.0,0.0,151993.0,0.0,0.0,361.4160308040502,381.5345461962064,10.828717309349772,10.281524807063484,0.0,13
130009,Manicoré,2018,13,3,3,10,13.0,4.0,9.0,4.0,0.0,0.0,0.0,151993.0,0.0,0.0,460.2776276539051,391.9096007710881,11.119485502621831,10.34344969834137,0.0,13
130009,Manicoré,2019,18,5,6,12,5.0,2.0,1.0,4.0,0.0,0.0,0.0,151993.0,0.0,0.0,537.1512393333904,367.23222154967664,11.736813076918017,10.34537458961926,0.0,13
130009,Manicoré,2020,8,0,4,4,6.0,0.0,5.0,1.0,0.0,0.0,0.0,151993.0,0.0,0.0,668.6531475791649,104.19651937918192,11.739200818458745,10.269026797286715,0.05122604330462587,13
130009,Manicoré,2021,6,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151993.0,0.0,0.0,809.4212893356931,167.89328396702481,,9.983422328659874,0.110209022783944,13
130009,Manicoré,2022,4,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151993.0,0.0,0.0,,,,,0.1322508273407328,13
130010,Parintins,2013,31,3,7,24,14.0,0.0,4.0,10.0,0.0,0.0,0.0,243644.0,0.0,0.0,336.892100031193,489.7547427804501,11.777084270493013,9.264347613731509,0.0,13
130010,Parintins,2014,33,3,11,22,9.0,2.0,6.0,3.0,0.0,0.0,0.0,243644.0,0.0,0.0,382.08480853212063,526.0496641821674,10.750883830506805,9.473243297598133,0.0,13
130010,Parintins,2015,24,4,9,15,7.0,0.0,4.0,3.0,0.0,0.0,0.0,243644.0,0.0,0.0,361.93494241598404,507.8242378223966,9.625598701383987,9.699278824842803,0.0,13
130010,Parintins,2016,29,3,9,20,13.0,6.0,7.0,6.0,0.0,0.0,0.0,243644.0,0.0,0.0,370.40435549408147,530.68575425621,9.55351701663082,9.668662679975704,0.0,13
130010,Parintins,2017,22,1,2,20,4.0,5.0,3.0,1.0,0.0,0.0,0.0,243644.0,0.0,0.0,361.68619297007115,566.8202434699807,9.802206703222735,9.678887967690565,0.0,13
130010,Parintins,2018,39,2,7,32,6.0,11.0,6.0,0.0,0.0,0.0,0.0,243644.0,0.0,0.0,430.9183808753756,567.7978180460016,9.782484075126003,9.67837660685262,0.0,13
130010,Parintins,2019,22,2,5,17,13.0,8.0,10.0,3.0,0.0,0.0,0.0,243644.0,0.0,0.0,529.0364029485643,541.691491602502,10.123098660340498,9.625357078360231,0.0,13
130010,Parintins,2020,28,4,3,25,6.0,5.0,4.0,2.0,0.0,0.0,0.0,243644.0,0.0,0.0,823.2942933952816,163.7876881844002,10.055238914153437,9.49755803549441,0.051858449212785866,13
130010,Parintins,2021,51,2,15,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243644.0,0.0,0.0,872.5964013889117,268.17989607788417,,9.317401413537786,0.08597379783618722,13
130010,Parintins,2022,18,0,4,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,243644.0,0.0,0.0,,,,,0.10316855740342466,13
130011,Itacoatiara,2013,25,3,9,16,7.0,1.0,1.0,6.0,0.0,0.0,0.0,168510.0,0.0,0.0,405.8228162126877,414.67409874784875,19.205786066108836,9.187304729689632,0.0,13
130011,Itacoatiara,2014,34,1,11,23,15.0,6.0,8.0,7.0,0.0,0.0,0.0,168510.0,0.0,0.0,466.4070735267936,434.6917928312859,19.45804005696991,9.367951100824877,0.0,13
130011,Itacoatiara,2015,14,0,4,9,5.0,9.0,4.0,1.0,0.0,0.0,0.0,168510.0,0.0,0.0,440.41411987419144,393.76980618360926,19.462878820248058,9.565856625719542,0.0,13
130011,Itacoatiara,2016,13,1,6,7,3.0,1.0,2.0,1.0,0.0,0.0,0.0,168510.0,0.0,0.0,426.5748963266274,409.4267889739482,18.892885822799837,9.507848733012878,0.0,13
130011,Itacoatiara,2017,24,0,8,16,20.0,11.0,15.0,5.0,0.0,0.0,0.0,168510.0,0.0,0.0,434.0667528336597,431.32047112930985,18.805551421280637,9.486796510592843,0.0,13
130011,Itacoatiara,2018,29,1,8,21,13.0,10.0,3.0,10.0,0.0,0.0,0.0,168510.0,0.0,0.0,616.2660620141238,450.7293124443653,17.684518722924455,9.459355943267461,0.0,13
130011,Itacoatiara,2019,30,0,12,18,41.0,19.0,22.0,19.0,0.0,0.0,0.0,168510.0,0.0,0.0,649.462910509762,445.91863278143734,18.040466915910038,9.377126105275652,0.0,13
130011,Itacoatiara,2020,30,1,11,19,15.0,4.0,8.0,7.0,0.0,0.0,0.0,168510.0,0.0,0.0,890.2933047890332,134.19922663343422,18.194566316539074,9.224753367752655,0.050471782090083676,13
130011,Itacoatiara,2021,39,1,17,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168510.0,0.0,0.0,899.366965877396,226.14977004332087,,9.057221885941487,0.13256780013055605,13
130011,Itacoatiara,2022,23,3,9,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168510.0,0.0,0.0,,,,,0.15908136015666727,13
140001,Boa Vista,2013,145,17,54,91,75.0,4.0,45.0,30.0,0.0,0.0,0.0,387449.0,0.0,0.0,420.88833854262117,251.15603029043828,30.454786771936433,9.675228507493891,0.0,14
140001,Boa Vista,2014,128,10,33,95,89.0,8.0,52.0,37.0,0.0,0.0,0.0,387449.0,0.0,0.0,460.57859478279715,254.22639730648424,30.0956037826914,9.633646518638582,0.0,14
140001,Boa Vista,2015,138,15,38,100,63.0,56.0,32.0,31.0,0.0,0.0,0.0,387449.0,0.0,0.0,486.54569076188085,232.22532612034104,28.506631969626973,9.617077937999582,0.0,14
140001,Boa Vista,2016,171,36,40,131,88.0,71.0,53.0,35.0,0.0,0.0,0.0,387449.0,0.0,0.0,554.979655645001,228.3566296725504,27.60079027175189,9.63885391367638,0.0,14
140001,Boa Vista,2017,167,41,50,117,62.0,60.0,33.0,29.0,0.0,0.0,0.0,387449.0,0.0,0.0,523.857125247452,203.7146729246946,28.08947373718864,9.750092321828163,0.0,14
140001,Boa Vista,2018,213,31,62,151,96.0,60.0,63.0,33.0,16.0,3.0,16.0,387449.0,0.5161290322580645,0.5161290322580645,623.6480820959662,183.84321350680995,28.166776737067337,9.8446223890112,0.0,14
140001,Boa Vista,2019,216,45,68,148,122.0,54.0,66.0,56.0,31.0,25.0,15.0,387449.0,0.3333333333333333,0.6888888888888889,659.1499300036909,174.35121154009948,27.224446417463973,9.790545207240179,0.0,14
140001,Boa Vista,2020,118,23,37,81,71.0,52.0,38.0,33.0,43.0,28.0,12.0,387449.0,0.5217391304347826,1.8695652173913044,718.638143781504,53.54031893229818,27.42179050662152,9.58512738450738,0.14647605233204886,14
140001,Boa Vista,2021,178,26,53,125,0.0,0.0,0.0,0.0,108.0,49.0,65.0,387449.0,2.5,4.153846153846154,721.6864778074017,84.9584020606583,,9.320744459270768,0.27661963251937677,14
140001,Boa Vista,2022,93,18,27,66,0.0,0.0,0.0,0.0,144.0,90.0,36.0,387449.0,2.0,8.0,,,,,0.33194355902325207,14
140002,Pacaraima,2013,7,1,3,4,6.0,0.0,3.0,3.0,0.0,0.0,0.0,43432.0,0.0,0.0,303.0115559955793,537.8181258058573,16.008948931663287,8.38609228218825,0.0,14
140002,Pacaraima,2014,10,0,3,7,12.0,0.0,8.0,4.0,0.0,0.0,0.0,43432.0,0.0,0.0,370.20453145146433,545.4512907533616,14.673525511143858,8.609222692945295,0.0,14
140002,Pacaraima,2015,5,0,1,4,4.0,1.0,4.0,0.0,0.0,0.0,0.0,43432.0,0.0,0.0,307.83297292319025,519.242417572297,14.687397540983605,8.837843986001104,0.0,14
140002,Pacaraima,2016,4,0,0,4,15.0,3.0,6.0,9.0,0.0,0.0,0.0,43432.0,0.0,0.0,396.99685301160434,543.8750439767913,14.548318290661262,9.064706667894638,0.0,14
140002,Pacaraima,2017,4,0,2,2,10.0,1.0,4.0,6.0,0.0,0.0,0.0,43432.0,0.0,0.0,303.7542351261743,547.9855763031866,14.933984159145329,9.374617332842144,0.0,14
140002,Pacaraima,2018,8,0,5,3,5.0,0.0,1.0,4.0,0.0,0.0,0.0,43432.0,0.0,0.0,438.4818583072389,531.1016980567324,14.3432190550746,9.680963114754098,0.0,14
140002,Pacaraima,2019,11,1,2,9,12.0,5.0,7.0,5.0,0.0,0.0,0.0,43432.0,0.0,0.0,663.721558758519,549.4016234573587,14.86386765518512,9.83860978080678,0.0,14
140002,Pacaraima,2020,5,1,1,4,9.0,1.0,3.0,6.0,0.0,0.0,0.0,43432.0,0.0,0.0,758.0258977251796,223.96268120279973,14.88601975501934,9.79850156566587,0.0869405046969976,14
140002,Pacaraima,2021,5,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43432.0,0.0,0.0,586.1492473291582,363.17282188248294,,9.589417480198932,0.12495395100386812,14
140002,Pacaraima,2022,5,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43432.0,0.0,0.0,,,,,0.14994474120464174,14
140003,Rorainópolis,2013,6,0,3,3,2.0,0.0,0.0,2.0,0.0,0.0,0.0,52219.0,0.0,0.0,301.1937070797985,396.80040368448266,22.075709033110552,9.823102510580439,0.0,14
140003,Rorainópolis,2014,4,0,2,2,3.0,0.0,3.0,0.0,0.0,0.0,0.0,52219.0,0.0,0.0,424.0291035829871,385.38379421283446,21.378253317757906,9.909505352457916,0.0,14
140003,Rorainópolis,2015,11,1,4,7,10.0,1.0,6.0,4.0,0.0,0.0,0.0,52219.0,0.0,0.0,352.305185851893,345.21564832723715,20.835800187671158,10.010160860989295,0.0,14
140003,Rorainópolis,2016,6,1,2,4,4.0,1.0,1.0,3.0,0.0,0.0,0.0,52219.0,0.0,0.0,392.3528051092514,329.19862559604746,20.451053447978705,10.001050958463395,0.0,14
140003,Rorainópolis,2017,11,1,3,8,9.0,2.0,5.0,4.0,0.0,0.0,0.0,52219.0,0.0,0.0,430.0379482563818,318.18450678871676,20.68246251364446,10.087350006702543,0.0,14
140003,Rorainópolis,2018,15,1,6,9,7.0,2.0,4.0,3.0,0.0,0.0,0.0,52219.0,0.0,0.0,522.7533587391563,341.8592106321454,20.89081062448534,10.128082881709723,0.0,14
140003,Rorainópolis,2019,10,0,4,6,9.0,0.0,5.0,4.0,0.0,0.0,0.0,52219.0,0.0,0.0,648.5425799038663,332.0976678986576,21.208858844481895,10.03848426817825,0.0,14
140003,Rorainópolis,2020,9,1,1,8,13.0,1.0,6.0,7.0,0.0,0.0,0.0,52219.0,0.0,0.0,946.9754319309063,103.22782129110094,22.42885060993125,9.787475631475134,0.08345621325571152,14
140003,Rorainópolis,2021,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52219.0,0.0,0.0,794.5500869415347,173.37753672035083,,9.252501196882362,0.14937091863114957,14
140003,Rorainópolis,2022,2,0,0,2,0.0,0.0,0.0,0.0,2.0,0.0,2.0,52219.0,0.0,0.0,,,,,0.1792451023573795,14
140004,Caracaraí,2013,1,0,1,0,7.0,0.0,5.0,2.0,0.0,0.0,0.0,31129.0,0.0,0.0,412.1133891226831,471.2818436184908,18.934203797102384,9.036181695525073,0.0,14
140004,Caracaraí,2014,4,1,1,3,8.0,0.0,3.0,5.0,0.0,0.0,0.0,31129.0,0.0,0.0,433.9704182595008,529.2136162420894,17.808229946352277,9.234934626875262,0.0,14
140004,Caracaraí,2015,6,0,1,5,9.0,1.0,8.0,1.0,0.0,0.0,0.0,31129.0,0.0,0.0,550.2736759934465,473.9644003983424,18.152980179254072,9.430492788075428,0.0,14
140004,Caracaraí,2016,5,1,2,3,7.0,1.0,5.0,2.0,0.0,0.0,0.0,31129.0,0.0,0.0,391.41170548363266,409.4260162549391,17.563395868804008,9.533895403000418,0.0,14
140004,Caracaraí,2017,4,0,3,1,3.0,3.0,2.0,1.0,0.0,0.0,0.0,31129.0,0.0,0.0,392.39140158694465,425.8936358379646,17.842695235953613,9.723687558225448,0.0,14
140004,Caracaraí,2018,5,0,3,2,10.0,4.0,4.0,6.0,0.0,0.0,0.0,31129.0,0.0,0.0,659.149099553471,435.98079925471427,16.988930579202673,9.89028494330046,0.0,14
140004,Caracaraí,2019,7,0,2,5,4.0,2.0,3.0,1.0,0.0,0.0,0.0,31129.0,0.0,0.0,539.6200003212439,433.37791962478724,16.673603713578977,9.907090173150438,0.0,14
140004,Caracaraí,2020,3,0,2,1,3.0,1.0,2.0,1.0,0.0,0.0,0.0,31129.0,0.0,0.0,832.6314658357159,141.20802467152814,17.195058627003757,9.76709017315044,0.06457001509846125,14
140004,Caracaraí,2021,7,1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31129.0,0.0,0.0,574.2893844967715,214.96142696520928,,9.219869253750524,0.13334832471328986,14
140004,Caracaraí,2022,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31129.0,0.0,0.0,,,,,0.16001798965594782,14
150001,Belém,2013,992,107,363,629,35.0,37.0,21.0,14.0,0.0,0.0,0.0,2634569.0,0.0,0.0,373.42409821113057,220.4712767970776,23.14787776292821,9.227070556891851,0.0,15
150001,Belém,2014,1002,113,327,675,35.0,14.0,23.0,12.0,0.0,0.0,0.0,2634569.0,0.0,0.0,497.53074574626805,241.17657372420308,23.450614844401493,9.067585278654686,0.0,15
150001,Belém,2015,1159,135,363,796,41.0,96.0,27.0,14.0,0.0,0.0,0.0,2634569.0,0.0,0.0,511.11819912099475,224.98489693001017,23.209820589250086,8.924413078571863,0.0,15
150001,Belém,2016,1211,174,383,828,60.0,161.0,34.0,26.0,0.0,0.0,0.0,2634569.0,0.0,0.0,467.3864058978906,227.80173818184306,21.678872472119725,8.879237378106248,0.0,15
150001,Belém,2017,1107,143,335,772,69.0,177.0,28.0,41.0,0.0,0.0,0.0,2634569.0,0.0,0.0,480.9212700179802,225.69824593320575,21.318536174228115,8.856266562006915,0.0,15
150001,Belém,2018,1253,149,384,869,73.0,195.0,40.0,33.0,21.0,6.0,21.0,2634569.0,0.14093959731543623,0.14093959731543623,519.1787122675472,222.83175343671016,21.076049949726123,8.834673083149466,0.0,15
150001,Belém,2019,1265,116,369,895,64.0,177.0,40.0,24.0,104.0,72.0,83.0,2634569.0,0.7155172413793104,0.896551724137931,592.4301765791672,214.54856046283092,20.88304308218916,8.790689915504206,0.0,15
